curated_row_id,source_file,source_row_hash,raw_source_file,raw_match_status,raw_match_count,raw_row_hash,raw_match_notes,referencenumber,id,daterequested,requesttype,borough,mainstreet,crossstreet1,crossstreet2,statusdescription,inclusion_status,inclusion_basis,provenance_status,review_required,review_notes
425,output/data_cb5_signal_studies.csv,0206eac55fec093699178ca3c5d9d75857e461992901db3e293c9198c107dc4b,data_raw/signal_studies_citywide.csv,matched,1,0206eac55fec093699178ca3c5d9d75857e461992901db3e293c9198c107dc4b,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0017APS,161738,2021-01-05T00:00:00.000,Accessible Pedestrian Signal,Queens,CYPRESS AVENUE,CENTRE STREET,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
426,output/data_cb5_signal_studies.csv,dbcc6fb72d241163a7f592ac1b7124e9d4d34068522c2368fe76fc07efd3aa85,data_raw/signal_studies_citywide.csv,matched,1,dbcc6fb72d241163a7f592ac1b7124e9d4d34068522c2368fe76fc07efd3aa85,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0006APS,161727,2021-01-04T00:00:00.000,Accessible Pedestrian Signal,Queens,CYPRESS AVENUE,BLEECKER STREET,BLEECKER STREET - Duplicate Street Name,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
427,output/data_cb5_signal_studies.csv,4140792b04859cba22a8da23673d241895e1840899e67035fe0b3dcd4bb52b2f,data_raw/signal_studies_citywide.csv,matched,1,4140792b04859cba22a8da23673d241895e1840899e67035fe0b3dcd4bb52b2f,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2509B,159639,2020-12-08T00:00:00.000,Traffic Signal,Queens,GRAND AVENUE,74 STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
428,output/data_cb5_signal_studies.csv,6f183ee70c8caeea8b5140d7faff1c906b56b4cce8eecc142700ad1704230e5e,data_raw/signal_studies_citywide.csv,matched,1,6f183ee70c8caeea8b5140d7faff1c906b56b4cce8eecc142700ad1704230e5e,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2507B,159637,2020-12-08T00:00:00.000,Leading Pedestrian Interval,Queens,WOODHAVEN BOULEVARD,UNION TURNPIKE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
429,output/data_cb5_signal_studies.csv,6dc3956286a6bbc892005662707e27686cafd7d4a359994cc8c7f1da027687b5,data_raw/signal_studies_citywide.csv,matched,1,6dc3956286a6bbc892005662707e27686cafd7d4a359994cc8c7f1da027687b5,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2463,159593,2020-12-04T00:00:00.000,All-Way Stop,Queens,53 DRIVE,67 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
430,output/data_cb5_signal_studies.csv,6bab011b63075cfc00a6ab5ae68d1f9920624dec16d967cc342c338c24011791,data_raw/signal_studies_citywide.csv,matched,1,6bab011b63075cfc00a6ab5ae68d1f9920624dec16d967cc342c338c24011791,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2421APS,158570,2020-12-01T00:00:00.000,Accessible Pedestrian Signal,Queens,MASPETH AVENUE,PAGE PLACE,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
431,output/data_cb5_signal_studies.csv,e486e81782cdbdb35f04f46e2e9247e330c83c20204ad59def3c0942e34ac67d,data_raw/signal_studies_citywide.csv,matched,1,e486e81782cdbdb35f04f46e2e9247e330c83c20204ad59def3c0942e34ac67d,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2399,158548,2020-11-16T00:00:00.000,Traffic Signal,Queens,60 ROAD,69 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
432,output/data_cb5_signal_studies.csv,4bd50952461f21a16cc147eff9f0c6dfb906265652f84484c76c33eb894bb363,data_raw/signal_studies_citywide.csv,matched,1,4bd50952461f21a16cc147eff9f0c6dfb906265652f84484c76c33eb894bb363,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2378APS,158527,2020-11-24T00:00:00.000,Accessible Pedestrian Signal,Queens,80 STREET,PENELOPE AVENUE,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
433,output/data_cb5_signal_studies.csv,294cd37c2a54951be877cdbba675e18c5d5cd9b63e08e27f93e16c5b62cef178,data_raw/signal_studies_citywide.csv,matched,1,294cd37c2a54951be877cdbba675e18c5d5cd9b63e08e27f93e16c5b62cef178,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2377APS,158526,2020-11-24T00:00:00.000,Accessible Pedestrian Signal,Queens,80 STREET,JUNIPER VALLEY ROAD,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
434,output/data_cb5_signal_studies.csv,b3c12d7c614965593c76ae3fbcefdf05f65adaa3d6df6b0e5f994e7b2c0e97ee,data_raw/signal_studies_citywide.csv,matched,1,b3c12d7c614965593c76ae3fbcefdf05f65adaa3d6df6b0e5f994e7b2c0e97ee,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2376APS,158525,2020-11-24T00:00:00.000,Accessible Pedestrian Signal,Queens,80 STREET,67 ROAD,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
435,output/data_cb5_signal_studies.csv,57fcdcd8afb0b366145f2c34907b04df58ecb0a05dc1a7a274b81ffe67bccee0,data_raw/signal_studies_citywide.csv,matched,1,57fcdcd8afb0b366145f2c34907b04df58ecb0a05dc1a7a274b81ffe67bccee0,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2375APS,158524,2020-11-24T00:00:00.000,Accessible Pedestrian Signal,Queens,80 STREET,67 DRIVE,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
436,output/data_cb5_signal_studies.csv,6df58d51d821c560494a3784fc972b8ebbda637fec6095568e2eb8e96c4c6600,data_raw/signal_studies_citywide.csv,matched,1,6df58d51d821c560494a3784fc972b8ebbda637fec6095568e2eb8e96c4c6600,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2348B,158497,2020-11-16T00:00:00.000,Traffic Signal,Queens,GRAND AVENUE,69 PLACE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
437,output/data_cb5_signal_studies.csv,fb2da1ff815aa2b74665283323a88b4699ada934cc8e4707a9c97ae01e87f390,data_raw/signal_studies_citywide.csv,matched,1,fb2da1ff815aa2b74665283323a88b4699ada934cc8e4707a9c97ae01e87f390,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2345,158494,2020-11-13T00:00:00.000,Traffic Signal,Queens,METROPOLITAN AVENUE,ADMIRAL AVENUE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
438,output/data_cb5_signal_studies.csv,d4284b36a476b3f79c213367e8e7007dd9a0b44245dde7b597a383111943ccbd,data_raw/signal_studies_citywide.csv,matched,1,d4284b36a476b3f79c213367e8e7007dd9a0b44245dde7b597a383111943ccbd,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2303,157454,2020-11-09T00:00:00.000,Traffic Signal,Queens,65 DRIVE,70 STREET,,A/W Approval,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
439,output/data_cb5_signal_studies.csv,d5dd12d8441dd01e33042e182ca7de47e49ca742dfdbfd40dd229e1d915e03b3,data_raw/signal_studies_citywide.csv,matched,1,d5dd12d8441dd01e33042e182ca7de47e49ca742dfdbfd40dd229e1d915e03b3,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2281,157432,2020-11-05T00:00:00.000,Traffic Signal,Queens,METROPOLITAN AVENUE,FLUSHING AVENUE,TROUTMAN STREET,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
440,output/data_cb5_signal_studies.csv,3f4605bd3515a01359e4128151bc054e5f48884168b7c5f36e0c89fafe63b5bc,data_raw/signal_studies_citywide.csv,matched,1,3f4605bd3515a01359e4128151bc054e5f48884168b7c5f36e0c89fafe63b5bc,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2280B,157431,2020-11-05T00:00:00.000,Traffic Signal,Queens,69 STREET,62 AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
441,output/data_cb5_signal_studies.csv,1194158d33996f3ec3fca1c97ac94d8ad656e076f5df9f56b9a95ae98fd300df,data_raw/signal_studies_citywide.csv,matched,1,1194158d33996f3ec3fca1c97ac94d8ad656e076f5df9f56b9a95ae98fd300df,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2242,157393,2020-10-28T00:00:00.000,All-Way Stop,Queens,76 STREET,60 ROAD,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
442,output/data_cb5_signal_studies.csv,ae7293e3aee90ebdfe91f7283658fca5bba515f6d4bc69c327577e7651f10d08,data_raw/signal_studies_citywide.csv,matched,1,ae7293e3aee90ebdfe91f7283658fca5bba515f6d4bc69c327577e7651f10d08,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2241,157392,2020-10-28T00:00:00.000,All-Way Stop,Queens,CALDWELL AVENUE,76 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
443,output/data_cb5_signal_studies.csv,e6400bde1668419d01a611a2ed62ea7dd5ad6c7abb62acbdeaa653a65e639c8b,data_raw/signal_studies_citywide.csv,matched,1,e6400bde1668419d01a611a2ed62ea7dd5ad6c7abb62acbdeaa653a65e639c8b,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2167,157318,2020-10-22T00:00:00.000,All-Way Stop,Queens,58 AVENUE,79 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
444,output/data_cb5_signal_studies.csv,4133134fdbeb91d8ca46b7881ab424e8e640939a5240e259568c47a0a5f0b7ac,data_raw/signal_studies_citywide.csv,matched,1,4133134fdbeb91d8ca46b7881ab424e8e640939a5240e259568c47a0a5f0b7ac,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2164,157315,2020-10-22T00:00:00.000,All-Way Stop,Queens,CATALPA AVENUE,65 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
445,output/data_cb5_signal_studies.csv,ff90dafda57a1853b5fa562c5e4e9a8fff484fb8d87f1d1ec73a482681bd620a,data_raw/signal_studies_citywide.csv,matched,1,ff90dafda57a1853b5fa562c5e4e9a8fff484fb8d87f1d1ec73a482681bd620a,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2144,157295,2020-10-20T00:00:00.000,All-Way Stop,Queens,GATES AVENUE,60 PLACE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
446,output/data_cb5_signal_studies.csv,b096dfa10cf3e26ec8972a6fb591482030bc97e9e600f4325b41abd8bb0e3a1e,data_raw/signal_studies_citywide.csv,matched,1,b096dfa10cf3e26ec8972a6fb591482030bc97e9e600f4325b41abd8bb0e3a1e,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2017,157168,2020-09-29T00:00:00.000,Traffic Signal,Queens,64 STREET,75 AVENUE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
447,output/data_cb5_signal_studies.csv,021418167c00875301c5de708390cda1f507cad0ba8dd0b120871fb729733967,data_raw/signal_studies_citywide.csv,matched,1,021418167c00875301c5de708390cda1f507cad0ba8dd0b120871fb729733967,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-2012B,157163,2020-09-29T00:00:00.000,Left Turn Arrow/Signal,Queens,METROPOLITAN AVENUE,80 STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
448,output/data_cb5_signal_studies.csv,27fb2e7e05a02f8bfa11524d5ba72b50a4004e23e5a9fa558ac8ce215eeaa202,data_raw/signal_studies_citywide.csv,matched,1,27fb2e7e05a02f8bfa11524d5ba72b50a4004e23e5a9fa558ac8ce215eeaa202,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ20-1961B,157112,2020-09-22T00:00:00.000,Traffic Signal,Queens,WOODHAVEN BOULEVARD,ELIOT AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
