id,referencenumber,studyunit,datecreated,externalreferencenumber,daterequested,statusdescription,studystatus,statusdate,requesttype,dateassigned,borough,locationtype,mainstreet,crossstreet1,crossstreet2,midblock,removal,visionzero,seasonal,hurricanesandy,schoolhold,consultant,schoolcrossing,targetdate,locationnotes,schoolname,am_count,pm_count,schooldismissal,pedestriancount,gap,speed,compassdirectionone,oldreferencenumber,atr_receivedate,atr_requestdate,warrantdescription,warrantsstudytype,tentativesignalinstalldate,am_count2,pm_count2,midday_count,pedestriancount2,gap2,speed2,compassdirectiontwo,aw_installdate,schoolnumber,findings,signalinstalldate,midday_count2,schooldismissal2,otherstudies,warrantssatisfieddate,otherstudies2
158548,CQ20-2399,ICU,2020-11-30T14:20:34.000,DOT-482049-W3M6,2020-11-16T00:00:00.000,Study Request Denial,CLOSED,2021-07-06T00:00:00.000,Traffic Signal,2021-04-12T00:00:00.000,Queens,Intersection,60 ROAD,69 STREET,,No,No,No,No,No,No,No,No,,,,2021-06-02T00:00:00.000,2021-06-02T00:00:00.000,2021-06-02T00:00:00.000,2021-06-02T00:00:00.000,2021-06-02T00:00:00.000,2021-06-02T00:00:00.000,,CQ17-0270,,,,,,,,2021-06-02T00:00:00.000,,,,,,,,,,,,,
158527,CQ20-2378APS,ICU,2020-11-24T10:46:52.000,,2020-11-24T00:00:00.000,APS Ranking Completed; Awaiting Design,CLOSED,2020-11-24T00:00:00.000,Accessible Pedestrian Signal,,Queens,Intersection,80 STREET,PENELOPE AVENUE,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158526,CQ20-2377APS,ICU,2020-11-24T10:44:59.000,,2020-11-24T00:00:00.000,APS Ranking Completed; Awaiting Design,CLOSED,2020-11-24T00:00:00.000,Accessible Pedestrian Signal,,Queens,Intersection,80 STREET,JUNIPER VALLEY ROAD,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158525,CQ20-2376APS,ICU,2020-11-24T10:42:50.000,,2020-11-24T00:00:00.000,APS Ranking Completed; Awaiting Design,CLOSED,2020-11-24T00:00:00.000,Accessible Pedestrian Signal,2020-11-24T00:00:00.000,Queens,Intersection,80 STREET,67 ROAD,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158524,CQ20-2375APS,ICU,2020-11-24T10:41:30.000,,2020-11-24T00:00:00.000,APS Ranking Completed; Awaiting Design,CLOSED,2020-11-24T00:00:00.000,Accessible Pedestrian Signal,2020-11-24T00:00:00.000,Queens,Intersection,80 STREET,67 DRIVE,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158497,CQ20-2348B,SE,2020-11-16T12:02:20.000,DOT-453828-K1R8; DOT-458966-Y8M4,2020-11-16T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2021-02-18T00:00:00.000,Traffic Signal,2020-11-16T00:00:00.000,Queens,Intersection,GRAND AVENUE,69 PLACE,,No,No,No,No,No,No,No,No,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,
158494,CQ20-2345,ICU,2020-11-16T09:42:42.000,DOT-481942-T0P2,2020-11-13T00:00:00.000,Study Request Denial,CLOSED,2021-07-06T00:00:00.000,Traffic Signal,2021-06-09T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,ADMIRAL AVENUE,,No,No,No,No,No,No,No,No,,,,2021-06-21T00:00:00.000,2021-06-21T00:00:00.000,2021-06-21T00:00:00.000,2021-06-21T00:00:00.000,2021-06-21T00:00:00.000,2021-06-21T00:00:00.000,,CQ15-1613-I1,,,,,,,,2021-06-21T00:00:00.000,,,,,,,,,,,,,
157454,CQ20-2303,ICU,2020-11-09T15:45:19.000,DOT-481238-M8J3,2020-11-09T00:00:00.000,A/W Approval,CLOSED,2022-01-18T00:00:00.000,Traffic Signal,2021-11-24T00:00:00.000,Queens,Intersection,65 DRIVE,70 STREET,,No,No,No,No,No,No,No,Yes,,,PS 128,2021-12-08T00:00:00.000,2021-12-08T00:00:00.000,2021-12-08T00:00:00.000,2021-12-08T00:00:00.000,2021-12-08T00:00:00.000,2021-12-08T00:00:00.000,,,,,Warrant 5 - Engineering Judgement,All-Way,,,,2021-12-03T00:00:00.000,,,,,2022-02-10T00:00:00.000,PS 128,,,,,,,
157432,CQ20-2281,ICU,2020-11-05T11:35:41.000,DOT-480840-L8L3,2020-11-05T00:00:00.000,Study Request Denial,CLOSED,2021-06-21T00:00:00.000,Traffic Signal,2021-04-08T00:00:00.000,Queens,MidBlock,METROPOLITAN AVENUE,FLUSHING AVENUE,TROUTMAN STREET,No,No,No,No,No,No,No,No,,,,2021-05-17T00:00:00.000,2021-05-17T00:00:00.000,2021-05-17T00:00:00.000,2021-05-17T00:00:00.000,2021-05-17T00:00:00.000,2021-05-17T00:00:00.000,,CQ07-1711,,,,,,,,2021-05-17T00:00:00.000,,,,,,,,,,,,,
157431,CQ20-2280B,SE,2020-11-05T11:29:20.000,DOT-480014-K6X8,2020-11-05T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2020-11-18T00:00:00.000,Traffic Signal,2020-11-05T00:00:00.000,Queens,Intersection,69 STREET,62 AVENUE,,No,No,No,No,No,No,No,No,2020-12-10T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157393,CQ20-2242,ICU,2020-10-29T10:32:54.000,DOT-480160-B2L5,2020-10-28T00:00:00.000,Study Request Denial,CLOSED,2021-06-14T00:00:00.000,All-Way Stop,2021-04-08T00:00:00.000,Queens,Intersection,76 STREET,60 ROAD,,No,No,No,No,No,No,No,No,,,,2021-05-12T00:00:00.000,2021-05-12T00:00:00.000,2021-05-12T00:00:00.000,2021-05-12T00:00:00.000,2021-05-12T00:00:00.000,2021-05-12T00:00:00.000,,,,,,,,,,2021-05-12T00:00:00.000,,,,,,,,,,,,,
157392,CQ20-2241,ICU,2020-10-29T10:20:59.000,DOT-479672-X5B1,2020-10-28T00:00:00.000,Study Request Denial,CLOSED,2021-06-14T00:00:00.000,All-Way Stop,2021-04-08T00:00:00.000,Queens,Intersection,CALDWELL AVENUE,76 STREET,,No,No,No,No,No,No,No,No,,,,2021-05-19T00:00:00.000,2021-05-19T00:00:00.000,2021-05-19T00:00:00.000,2021-05-19T00:00:00.000,2021-05-19T00:00:00.000,2021-05-19T00:00:00.000,,CQ11-1483,,,,,,,,2021-05-19T00:00:00.000,,,,,,,,,,,,,
157318,CQ20-2167,ICU,2020-10-23T11:52:29.000,DOT-479249-H9K7,2020-10-22T00:00:00.000,Study Request Denial,CLOSED,2021-07-06T00:00:00.000,All-Way Stop,2021-04-08T00:00:00.000,Queens,Intersection,58 AVENUE,79 STREET,,No,No,No,No,No,No,No,No,,,,2021-06-01T00:00:00.000,2021-06-01T00:00:00.000,2021-06-01T00:00:00.000,2021-06-01T00:00:00.000,2021-06-01T00:00:00.000,2021-06-01T00:00:00.000,,,,,,,,,,2021-06-01T00:00:00.000,,,,,,,,,,,,,
157315,CQ20-2164,ICU,2020-10-23T10:36:07.000,DOT-478975-X7W1; DOT-480217-Y3G5; DOT-583907-L0N8,2020-10-22T00:00:00.000,Study Request Denial,CLOSED,2021-06-21T00:00:00.000,All-Way Stop,2021-04-08T00:00:00.000,Queens,Intersection,CATALPA AVENUE,65 STREET,,No,No,No,No,No,No,No,No,,,,2021-05-20T00:00:00.000,2021-05-20T00:00:00.000,2021-05-20T00:00:00.000,2021-05-20T00:00:00.000,2021-05-20T00:00:00.000,2021-05-20T00:00:00.000,,CQ16-1985,,,,,,,,2021-05-20T00:00:00.000,,,,,,,,,,,,,
157295,CQ20-2144,ICU,2020-10-20T13:51:51.000,DOT-478885-C4K6; DOT-526285-R6N7,2020-10-20T00:00:00.000,Study Request Denial,CLOSED,2021-06-01T00:00:00.000,All-Way Stop,2021-03-22T00:00:00.000,Queens,Intersection,GATES AVENUE,60 PLACE,,No,No,No,No,No,No,No,No,,,,2021-04-26T00:00:00.000,2021-04-26T00:00:00.000,2021-04-26T00:00:00.000,2021-04-26T00:00:00.000,2021-04-26T00:00:00.000,2021-04-26T00:00:00.000,,CQ12-2174,,,,,,,,2021-04-26T00:00:00.000,,,,,,,,,,,,,
157168,CQ20-2017,ICU,2020-09-30T10:22:57.000,DOT-475636-B7D4,2020-09-29T00:00:00.000,Study Request Denial,CLOSED,2021-06-01T00:00:00.000,Traffic Signal,2021-03-22T00:00:00.000,Queens,Intersection,64 STREET,75 AVENUE,,No,No,No,No,No,No,No,No,,,,2021-04-27T00:00:00.000,2021-04-27T00:00:00.000,2021-04-27T00:00:00.000,2021-04-27T00:00:00.000,2021-04-27T00:00:00.000,2021-04-27T00:00:00.000,,CQ10-1068,,,,,,,,2021-04-27T00:00:00.000,,,,,,,,,,,,,
157163,CQ20-2012B,SE,2020-09-29T10:47:47.000,DOT-474776-T3P7,2020-09-29T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2021-02-17T00:00:00.000,Left Turn Arrow/Signal,2020-09-29T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,80 STREET,,No,No,No,No,No,No,No,No,2020-12-21T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157112,CQ20-1961B,SE,2020-09-22T09:19:57.000,DOT-474071-W5Z6,2020-09-22T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2020-10-27T00:00:00.000,Traffic Signal,2020-09-22T00:00:00.000,Queens,Intersection,WOODHAVEN BOULEVARD,ELIOT AVENUE,,No,No,No,No,No,No,No,No,2021-04-21T00:00:00.000,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,
156989,CQ20-1838,ICU,2020-09-08T10:27:43.000,DOT-471509-J9T9,2020-09-03T00:00:00.000,Study Request Denial,CLOSED,2021-06-01T00:00:00.000,All-Way Stop,2021-03-22T00:00:00.000,Queens,Intersection,68 AVENUE,64 STREET,,No,No,No,No,No,No,No,No,,,,2021-04-28T00:00:00.000,2021-04-28T00:00:00.000,2021-04-28T00:00:00.000,2021-04-28T00:00:00.000,2021-04-28T00:00:00.000,2021-04-28T00:00:00.000,,CQ99-0830,,,,,,,,2021-04-28T00:00:00.000,,,,,,,,,,,,,
156947,CQ20-1796B,SE,2020-09-03T09:41:44.000,DOT-470898-Z6H9,2020-09-03T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2020-11-10T00:00:00.000,Leading Pedestrian Interval,2020-09-03T00:00:00.000,Queens,Intersection,CENTRAL AVENUE,69 PLACE,,No,No,No,No,No,No,No,No,2020-12-31T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156936,CQ20-1785,ICU,2020-09-01T16:19:30.000,DOT-470629-B0V5,2020-08-28T00:00:00.000,Study Request Denial,CLOSED,2021-05-24T00:00:00.000,All-Way Stop,2021-03-22T00:00:00.000,Queens,Intersection,66 STREET,52 AVENUE,,No,No,No,No,No,No,No,No,,,,2021-04-23T00:00:00.000,2021-04-23T00:00:00.000,2021-04-23T00:00:00.000,2021-04-23T00:00:00.000,2021-04-23T00:00:00.000,2021-04-23T00:00:00.000,,,,,,,,,,2021-04-23T00:00:00.000,,,,,,,,,,,,,
156932,CQ20-1781,ICU,2020-09-01T13:09:06.000,DOT-469797-Y9N5; DOT-609427-X3F0,2020-08-25T00:00:00.000,Study Request Denial,CLOSED,2021-06-01T00:00:00.000,All-Way Stop,2021-03-22T00:00:00.000,Queens,Intersection,58 AVENUE,81 STREET,,No,No,No,No,No,No,No,No,,,,2021-04-29T00:00:00.000,2021-04-29T00:00:00.000,2021-04-29T00:00:00.000,2021-04-29T00:00:00.000,2021-04-29T00:00:00.000,2021-04-29T00:00:00.000,,CQ16-2438,,,,,,,,2021-04-29T00:00:00.000,,,,,,,,,,,,,
156883,CQ20-1732,ICU,2020-08-27T09:28:36.000,DOT-468835-V4N1; DOT-618330-Z0F4,2020-08-18T00:00:00.000,Study Request Denial,CLOSED,2021-06-07T00:00:00.000,All-Way Stop,2021-03-01T00:00:00.000,Queens,Intersection,78 AVENUE,60 STREET,,No,No,No,Yes,No,No,No,Yes,,,P.S. 068 CAMBRIDGE / CHILDCARE MY FRIST STEPS DAYCARE,2021-05-05T00:00:00.000,2021-05-05T00:00:00.000,2021-05-05T00:00:00.000,2021-05-05T00:00:00.000,2021-05-05T00:00:00.000,2021-05-05T00:00:00.000,,CQ16-3207,,,,,,,,2021-05-05T00:00:00.000,,,,,,,,,,,,,
156738,CQ20-1587,ICU,2020-08-03T12:26:12.000,DOT-466411-F5N4,2020-07-31T00:00:00.000,Study Request Denial,CLOSED,2021-05-04T00:00:00.000,All-Way Stop,2021-03-01T00:00:00.000,Queens,Intersection,53 AVENUE,62 STREET,,No,No,No,No,No,No,No,No,,,,2021-03-29T00:00:00.000,2021-03-29T00:00:00.000,2021-03-29T00:00:00.000,2021-03-29T00:00:00.000,2021-03-29T00:00:00.000,2021-03-29T00:00:00.000,,,,,,,,,,2021-03-29T00:00:00.000,,,,,,,,,,,,,
156726,CQ20-1575,ICU,2020-07-31T10:24:50.000,DOT-466150-Z0Z5,2020-07-30T00:00:00.000,Study Request Denial,CLOSED,2021-05-04T00:00:00.000,All-Way Stop,2021-03-01T00:00:00.000,Queens,Intersection,GROVE STREET,60 PLACE,,No,No,No,No,No,No,No,No,,,,2021-03-30T00:00:00.000,2021-03-30T00:00:00.000,2021-03-30T00:00:00.000,2021-03-30T00:00:00.000,2021-03-30T00:00:00.000,2021-03-30T00:00:00.000,,CQ02-1503,,,,,,,,2021-03-30T00:00:00.000,,,,,,,,,,,,,
156710,CQ20-1559B,SE,2020-07-28T11:49:42.000,DOT-465321-Q1H7,2020-07-28T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2020-11-18T00:00:00.000,Traffic Signal,2020-07-28T00:00:00.000,Queens,Intersection,GRAND AVENUE,BORDEN AVENUE,BORDEN AVENUE,No,No,No,No,No,No,No,No,2020-11-12T00:00:00.000,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,
156609,CQ20-1458B,SE,2020-07-20T10:17:37.000,DOT-461053-J2L8,2020-07-20T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2020-11-13T00:00:00.000,Traffic Signal,2020-07-20T00:00:00.000,Queens,Intersection,77 AVENUE,88 STREET,,No,No,No,No,No,No,No,No,2020-08-03T00:00:00.000,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,
156590,CQ20-1439B,SE,2020-07-20T09:13:04.000,DOT-459790-T4M8,2020-07-20T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2020-10-27T00:00:00.000,Traffic Signal,2020-07-20T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,J ROBINSON PY WB EN METROPOLITAN,METROPOLITAN AVENUE,No,No,No,No,No,No,No,No,2020-09-29T00:00:00.000,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,
156506,CQ20-1355B,SE,2020-07-14T14:42:53.000,DOT-457151-M0C1,2020-07-14T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2021-03-01T00:00:00.000,Traffic Signal,2020-07-14T00:00:00.000,Queens,Intersection,FRESH POND ROAD,PUTNAM AVENUE,,No,No,No,No,No,No,No,No,2020-07-23T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156485,CQ20-1334B,SE,2020-07-14T13:07:16.000,DOT-455656-P5B6,2020-07-14T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2020-09-10T00:00:00.000,Traffic Signal,2020-07-14T00:00:00.000,Queens,Stretch,MYRTLE AVENUE,NORMAN STREET,FRESH POND ROAD,No,No,No,No,No,No,No,No,2020-06-12T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156479,CQ20-1328,ICU,2020-07-13T12:02:52.000,DOT-463897-L8J5,2020-07-13T00:00:00.000,A/W Approval,CLOSED,2020-09-22T00:00:00.000,All-Way Stop,,Queens,Intersection,GATES AVENUE,GRANDVIEW AVENUE,,No,No,No,No,No,No,No,No,,,,2020-09-16T00:00:00.000,2020-09-16T00:00:00.000,,2020-09-16T00:00:00.000,2020-09-16T00:00:00.000,2020-09-16T00:00:00.000,,,,,,,,,,,,,,,2020-10-08T00:00:00.000,,ALL/WAY APPROVAL BASED ON ENGINEERING JUDGMENT.,,,,,,
156444,CQ20-1293,ICU,2020-07-07T13:15:34.000,DOT-462733-V5D5; DOT-535801-N7R5; DOT-582717-J4C3; DOT-596834-F9S7; DOT-608085-X2B5,2020-07-06T00:00:00.000,Study Request Denial,CLOSED,2021-04-26T00:00:00.000,All-Way Stop,2021-03-01T00:00:00.000,Queens,Intersection,WOODWARD AVENUE,BLEECKER STREET,,No,No,No,No,No,No,No,No,,,,2021-03-31T00:00:00.000,2021-03-31T00:00:00.000,2021-03-31T00:00:00.000,2021-03-31T00:00:00.000,2021-03-31T00:00:00.000,2021-03-31T00:00:00.000,,CQ16-3255,,,,,,,,2021-03-31T00:00:00.000,,,,,,,,,,,,,
156412,CQ20-1261APS,ICU,2020-07-06T09:42:05.000,,2020-07-06T00:00:00.000,APS Ranking Completed; Awaiting Design,CLOSED,2020-07-06T00:00:00.000,Accessible Pedestrian Signal,2020-07-06T00:00:00.000,Queens,Intersection,47 STREET,GRAND AVENUE,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156408,CQ20-1257APS,ICU,2020-07-06T09:33:28.000,,2020-07-06T00:00:00.000,APS Ranking Completed; Awaiting Design,CLOSED,2020-07-06T00:00:00.000,Accessible Pedestrian Signal,2020-07-06T00:00:00.000,Queens,Intersection,STEPHEN STREET,FOREST AVENUE,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156388,CQ20-1237APS,ICU,2020-07-01T09:43:56.000,,2020-07-01T00:00:00.000,APS Ranking Completed; Awaiting Design,CLOSED,2020-07-01T00:00:00.000,Accessible Pedestrian Signal,2020-07-01T00:00:00.000,Queens,Intersection,STEPHEN STREET,SENECA AVENUE,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155381,CQ20-1218,ICU,2020-06-30T11:12:06.000,INTERNAL REQUEST,2020-06-30T00:00:00.000,Case Forward to Another Unit,CLOSED,2020-07-02T00:00:00.000,Speed Study for Speed Board,2020-06-30T00:00:00.000,Queens,Intersection,69 STREET,ELIOT AVENUE,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,2020-07-01T00:00:00.000,,,,SPEED STUDY DONE 7/1/2020. SENT INFO TO JIM HUEY 7/2/2020,,,,,,
155329,CQ20-1166,ICU,2020-06-02T14:39:48.000,DOT-459232-H7B5,2020-06-02T00:00:00.000,Study Request Denial,CLOSED,2021-04-26T00:00:00.000,All-Way Stop,2021-03-01T00:00:00.000,Queens,Intersection,62 STREET,61 STREET,,No,No,No,No,No,No,No,No,,,,2021-04-01T00:00:00.000,2021-04-01T00:00:00.000,2021-04-01T00:00:00.000,2021-04-01T00:00:00.000,2021-04-01T00:00:00.000,2021-04-01T00:00:00.000,,,,,,,,,,2021-04-01T00:00:00.000,,,,,,,,,,,,,
155318,CQ20-1155,ICU,2020-05-28T11:31:58.000,INTERNAL REQUEST,2020-05-28T00:00:00.000,Study Request Denial,CLOSED,2021-04-19T00:00:00.000,Traffic Signal,,Queens,MidBlock,METROPOLITAN AVENUE,65 LANE,69 STREET,No,No,No,No,No,No,No,No,,,,2021-03-23T00:00:00.000,2021-03-23T00:00:00.000,2021-03-23T00:00:00.000,2021-03-23T00:00:00.000,2021-03-23T00:00:00.000,2021-03-23T00:00:00.000,,,,,,,,,,2021-03-23T00:00:00.000,,,,,,,,,,,,,
155295,CQ20-1132,ICU,2020-05-18T09:33:35.000,DOT-457840-G3V5,2020-05-14T00:00:00.000,Study Request Denial,CLOSED,2021-04-12T00:00:00.000,All-Way Stop,,Queens,Intersection,58 ROAD,64 STREET,,No,No,No,No,No,No,No,No,,,,2021-03-18T00:00:00.000,2021-03-18T00:00:00.000,2021-03-18T00:00:00.000,2021-03-18T00:00:00.000,2021-03-18T00:00:00.000,2021-03-18T00:00:00.000,,CQ11-1869,,,,,,,,2021-03-18T00:00:00.000,,,,,,,,,,,,,
155253,CQ20-1090,ICU,2020-05-01T09:21:27.000,DOT-456698-L7V6; DOT-471509-J9TP; DOT-612528-S1X8,2020-04-21T00:00:00.000,Study Request Denial,CLOSED,2021-04-12T00:00:00.000,All-Way Stop,,Queens,Intersection,68 AVENUE,62 STREET,,No,No,No,No,No,No,No,Yes,2020-10-30T00:00:00.000,,THE SENEEA SCHOOL,2021-03-16T00:00:00.000,2021-03-16T00:00:00.000,2021-03-16T00:00:00.000,2021-03-16T00:00:00.000,2021-03-16T00:00:00.000,2021-03-16T00:00:00.000,,CQ17-1412,,,,,,,,2021-03-16T00:00:00.000,,,,,,PS 88,,,,,,,
155231,CQ20-1068,ICU,2020-04-28T08:42:10.000,DOT-454996-Y8C2; DOT-455654-Y9B3,2020-03-20T00:00:00.000,Study Request Denial,CLOSED,2021-01-19T00:00:00.000,All-Way Stop,,Queens,Intersection,MYRTLE AVENUE,SUMMERFIELD STREET,,No,No,No,No,No,No,No,No,2020-10-28T00:00:00.000,,,2020-12-01T00:00:00.000,2020-12-01T00:00:00.000,2020-12-01T00:00:00.000,2020-12-01T00:00:00.000,2020-12-01T00:00:00.000,2020-12-01T00:00:00.000,,CQ17-0327,,,,,,,,2020-12-01T00:00:00.000,,,,,,,,,,,,,
155180,CQ20-1017,ICU,2020-04-21T09:29:46.000,DOT-453967-P4F3,2020-03-05T00:00:00.000,Study Request Denial,CLOSED,2022-01-31T00:00:00.000,Traffic Signal,2021-11-22T00:00:00.000,Queens,Intersection,51 ROAD,69 STREET,,No,No,No,No,No,No,No,Yes,2020-10-21T00:00:00.000,,PS 229,2021-12-20T00:00:00.000,2021-12-20T00:00:00.000,2021-12-20T00:00:00.000,2021-12-20T00:00:00.000,2021-12-20T00:00:00.000,2021-12-20T00:00:00.000,,CQ12-2175,,,,,,,,2021-12-20T00:00:00.000,,,,,,PS 229,,,,,,,
155088,CQ20-0925B,SE,2020-03-11T12:26:20.000,DOT-454414-K6S6,2020-03-11T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2020-12-10T00:00:00.000,Traffic Signal,2020-03-11T00:00:00.000,Queens,Intersection,SENECA AVENUE,CENTRE STREET,,No,No,No,No,No,No,No,No,2020-06-02T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155087,CQ20-0924B,SE,2020-03-11T12:24:22.000,DOT-454410-D8T0,2020-03-11T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2020-12-10T00:00:00.000,Traffic Signal,2020-03-11T00:00:00.000,Queens,Intersection,MYRTLE AVENUE,SENECA AVENUE,HANCOCK STREET,No,No,No,No,No,No,No,No,2020-06-02T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155084,CQ20-0921B,SE,2020-03-11T12:15:49.000,DOT-452905-P6K1,2020-03-11T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2020-11-17T00:00:00.000,Traffic Signal,2020-03-11T00:00:00.000,Queens,Stretch,FRESH POND ROAD,BLEECKER STREET,MENAHAN STREET,No,No,No,No,No,No,No,No,2020-06-18T00:00:00.000,,,,,,,,,N,,,,,,,,,,,,,N,,,,,,,,,
154071,CQ20-0888B,SE,2020-03-09T15:18:52.000,DOT-453227-P9H6,2020-03-09T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2020-11-20T00:00:00.000,Traffic Signal,2020-03-09T00:00:00.000,Queens,Intersection,WOODHAVEN BOULEVARD,ELIOT AVENUE,,No,No,No,No,No,No,No,No,2021-03-01T00:00:00.000,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,
154054,CQ20-0871B,SE,2020-03-09T09:41:43.000,DOT-452059-D0C8,2020-03-09T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2020-11-10T00:00:00.000,Leading Pedestrian Interval,2020-03-09T00:00:00.000,Queens,Intersection,69 STREET,LONG ISLAND EXPRESSWAY,,No,No,No,No,No,No,No,No,2020-06-11T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153939,CQ20-0756B,SE,2020-02-28T09:51:45.000,DOT-452907-L6Q6,2020-02-28T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2020-11-17T00:00:00.000,Traffic Signal,2020-02-28T00:00:00.000,Queens,Intersection,JUNIPER BOULEVARD SOUTH,71 STREET,JUNIPER BOULEVARD SOUTH,No,No,No,No,No,No,No,No,2020-06-18T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153928,CQ20-0745,ICU,2020-02-27T15:14:02.000,DOT-452290-D1H8,2020-02-24T00:00:00.000,A/W Approval,CLOSED,2022-01-31T00:00:00.000,All-Way Stop,2021-10-13T00:00:00.000,Queens,Intersection,CATALPA AVENUE,62 STREET,,No,No,No,No,No,No,No,Yes,2020-06-26T00:00:00.000,,PS 88,2022-01-20T00:00:00.000,2022-01-20T00:00:00.000,2022-01-20T00:00:00.000,2022-01-20T00:00:00.000,2022-01-20T00:00:00.000,2022-01-20T00:00:00.000,,,,,Warrant 5 - Engineering Judgement,All-Way,,,,2022-01-20T00:00:00.000,,,,,2022-03-02T00:00:00.000,PS 88,,,,,,,
153881,CQ20-0698B,SE,2020-02-26T08:48:02.000,DOT-452391-T2K2,2020-02-26T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2020-12-14T00:00:00.000,Traffic Signal,2020-02-26T00:00:00.000,Queens,Stretch,METROPOLITAN AVENUE,60 STREET,FOREST AVENUE,No,No,No,No,No,No,No,No,2020-05-17T00:00:00.000,,,,,,,,,E,,,,,,,,,,,,,E,,,,,,,,,
153790,CQ20-0607B,SE,2020-02-14T12:43:07.000,DOT-451359-H7L2,2020-02-14T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2020-12-14T00:00:00.000,Leading Pedestrian Interval,2020-02-14T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,69 STREET,,No,No,No,No,No,No,No,No,2020-06-04T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153789,CQ20-0606B,SE,2020-02-14T12:32:29.000,DOT-451358-X5L3,2020-02-14T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2020-12-14T00:00:00.000,Leading Pedestrian Interval,2020-02-14T00:00:00.000,Queens,Intersection,FRESH POND ROAD,MYRTLE AVENUE,,No,No,No,No,No,No,No,No,2020-06-04T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153735,CQ20-0552B,SE,2020-02-11T15:23:30.000,DOT-450870-F5L8; DOT-451357-V1V9; DOT-498398-Z3K3; DOT-501723-P0F0; DOT-505416-S3P6; DOT-511241-T8S7,2020-02-11T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2022-03-31T00:00:00.000,Leading Pedestrian Interval,2020-02-11T00:00:00.000,Queens,Intersection,CYPRESS AVENUE,COOPER AVENUE,,No,No,No,No,No,No,No,No,2020-06-01T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
